longitudeDecimal,latitudeDecimal,adresse
22.265675,49.9177666666667,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2661933333334,49.9178783333333,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2678100000001,49.9179866666667,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.26825,49.917625,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.270462,49.917297,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2705233333334,49.9173066666667,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.27111,49.9172933333333,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2714316666667,49.917235,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2717266666666,49.91712,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2719616666667,49.9170383333333,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2786166666667,49.9138433333333,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2789366666666,49.91371,"Ostrowiec, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2826733333334,49.9113083333333,"835, Hadle Kańczuckie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.282655,49.9110266666667,"835, Hadle Kańczuckie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.284132,49.911905,"835, Hadle Kańczuckie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2844683333333,49.9111733333333,"Dwór, 835, Hadle Kańczuckie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2845633333334,49.9104833333333,"66, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2845033333333,49.9104666666667,"66, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.28453,49.9103683333333,"66, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.281875,49.9113016666667,"835, Hadle Kańczuckie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2817216666667,49.9120116666667,"835, Hadle Kańczuckie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.2969835996628,49.9099339539619,"Podgórze, Hadle Szklarskie, gmina Jawornik Polski, powiat przeworski, województwo podkarpackie, 37-231, Polska"
22.338045,49.2059683333333,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.338435,49.2060783333333,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.339905,49.20456,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.345475,49.205735,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3458216666667,49.2063433333333,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3454916666667,49.208845,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3372933333333,49.209115,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3371483333333,49.2090383333333,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3342733333334,49.20968,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3342883333333,49.20967,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3339533333333,49.2092916666667,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3339733333333,49.2092966666667,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.33397,49.209295,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3339283333333,49.2092816666667,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3339966666667,49.2092533333333,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3340049999999,49.20925,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.3340066666667,49.20925,"897, Cisna, gmina Cisna, powiat leski, województwo podkarpackie, 38-607, Polska"
22.2356283333334,49.57149,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2357016666667,49.5715516666667,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2373366666667,49.5734333333333,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2397033333333,49.5759783333333,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2387166666667,49.578475,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.23833,49.578385,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.237845,49.5791133333333,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2375733333333,49.579365,"Bolesława Chrobrego, Na Tartak, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2332,49.580145,"Droga poza Górą, Liszna, gmina Sanok, powiat sanocki, województwo podkarpackie, 38-503, Polska"
22.233085,49.5801266666667,"Droga poza Górą, Liszna, gmina Sanok, powiat sanocki, województwo podkarpackie, 38-503, Polska"
22.2098616666667,49.5790766666667,"Świerkowa, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2098566666666,49.5790733333333,"Świerkowa, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2098,49.5790716666667,"Świerkowa, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2097866666667,49.5790433333333,"Świerkowa, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2092683333333,49.57902,"Świerkowa, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.20643,49.5721916666667,"Szkoła jazdy dla rowerów, Białogórska, Sanok Pierwszy, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
22.2064266666666,49.5721966666667,"Szkoła jazdy dla rowerów, Białogórska, Sanok Pierwszy, Sanok, powiat sanocki, województwo podkarpackie, 38-950, Polska"
15.35,50.8,"91, Polubný, Kořenov, okres Jablonec nad Nisou, Liberecký kraj, Severovýchod, 468 50, Česko"
15.4827777777778,50.8416666666667,"Szklarska Droga, Szklarska Poręba, powiat karkonoski, województwo dolnośląskie, 58-580, Polska"
15.5816666666667,50.8113888888889,"Droga pod Reglami, Piechowice, powiat karkonoski, województwo dolnośląskie, 58-573, Polska"
15.7391666666667,50.7838888888889,"Sosnowiecka, Karpacz, powiat karkonoski, województwo dolnośląskie, 58-540, Polska"
23.87148857,52.69134986,"5, Stacja Towarowa, Podolany Drugie, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.87203574,52.7046808,"Park Dyrekcyjny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.86415005,52.69385554,"42D, Podolany Pierwsze, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
15.7325000762939,50.7988891601562,"Dom Wczasowy Lubuszanin, 2, Świętej Anny, Sosnówka, gmina Podgórzyn, powiat karkonoski, województwo dolnośląskie, 58-564, Polska"
15.5816669464111,50.8116683959961,"Droga pod Reglami, Piechowice, powiat karkonoski, województwo dolnośląskie, 58-573, Polska"
15.5661163330078,50.8145866394043,"Droga pod Reglami, Piechowice, powiat karkonoski, województwo dolnośląskie, 58-573, Polska"
15.493613243103,50.838249206543,"7D, Izerska, Białka, Szklarska Poręba, powiat karkonoski, województwo dolnośląskie, 58-580, Polska"
15.3353710174561,50.8591423034668,"Droga Borowinowa, gmina Mirsk, powiat lwówecki, województwo dolnośląskie, 59-850, Polska"
19.9807357788086,49.2664566040039,"Kuźnice, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.98180008,49.26468277,"Przełączka z nartostrady na szlak pieszy, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.98758698,49.26031113,"Kuźnice, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.99153709,49.25813293,"Siodłowa Perć, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
19.9915370941162,49.2581329345703,"Siodłowa Perć, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
19.99336433,49.25662231,"Siodłowa Perć, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
20.0333881378174,49.2805671691895,"Szałasiska, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
20.03303337,49.27634048,"Brzeziny, Polana pod Jeziorami, Zakopane, gmina Poronin, powiat tatrzański, województwo małopolskie, 34-831, Polska"
19.85871506,49.23160934,"Dolina Kościeliska, Kościelisko, gmina Kościelisko, powiat tatrzański, województwo małopolskie, Polska"
19.85644722,49.22724915,"Dolina Kościeliska, Kościelisko, gmina Kościelisko, powiat tatrzański, województwo małopolskie, Polska"
19.85644531,49.22724915,"Dolina Kościeliska, Kościelisko, gmina Kościelisko, powiat tatrzański, województwo małopolskie, Polska"
19.85645294,49.22727585,"Dolina Kościeliska, Kościelisko, gmina Kościelisko, powiat tatrzański, województwo małopolskie, Polska"
19.84784889,49.2311554,"Szczelina w Smytniej, Dolina Kościeliska, Kościelisko, gmina Kościelisko, powiat tatrzański, województwo małopolskie, Polska"
19.8154945373535,49.2568664550781,"Powstanie Chochołowskie 1846 r., Ścieżka nad Reglami, Witów, gmina Kościelisko, powiat tatrzański, województwo małopolskie, Polska"
19.9787139892578,49.2914237976074,"2, Kurierów Tatrzańskich, Pardołówka, Zakopane, powiat tatrzański, województwo małopolskie, 34-501, Polska"
19.98333168,49.2309227,"Sucha Przełęcz, Siodłowa Perć, Zakopane, powiat tatrzański, województwo małopolskie, 34-504, Polska"
20.4651604034197,52.1119544841834,"MOP Baranów Północ, Autostrada Wolności, Holendry Baranowskie Środkowe, Holendry Baranowskie, gmina Baranów, powiat grodziski, województwo mazowieckie, 96-314, Polska"
22.5216670520813,53.1294917967665,"Konopki Leśne, Stare Grabowo, gmina Rutki, powiat zambrowski, województwo podlaskie, Polska"
23.8307708781435,52.6926805219172,"U Michała, Grudkowska, Krzyże, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8451408967598,52.6999236597239,"Kolejowa, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8291172124667,52.6942771906524,"20, Krzyże, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.8308026455565,52.6927508460848,"U Michała, Grudkowska, Krzyże, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.85406494,52.71300326,"Żubrowa, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
23.82385254,52.90227586,"Siemianówka Sm, 688, Będziucha, Siemianówka, gmina Narewka, powiat hajnowski, województwo podlaskie, 17-220, Polska"
23.84719849,52.89937659,"Szkolna, Usadźba, Siemianówka, gmina Narewka, powiat hajnowski, województwo podlaskie, Polska"
23.83670652,52.71227113,"Tryb Poprzeczny, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
14.7608330317112,52.5432362416738,"Wiata przy Czarnowskiej Górce, 22, gmina Słońsk, powiat sulęciński, województwo lubuskie, 69-436, Polska"
14.2283210754395,53.8976974487305,"68, Grunwaldzka, Płachcin, Osiedle Zachodnie, Świnoujście, województwo zachodniopomorskie, 72-600, Polska"
14.2734470367432,53.9187164306641,"Uzdrowiskowa, Grębice, Chorzelin, Świnoujście, województwo zachodniopomorskie, 72-601, Polska"
19.8437365268123,49.4149565543755,"958, Czarny Dunajec, gmina Czarny Dunajec, powiat nowotarski, województwo małopolskie, 34-470, Polska"
23.8378489891005,52.8755417068066,"Zabrody, Olchówka, gmina Narewka, powiat hajnowski, województwo podlaskie, 17-220, Polska"
23.8528500166776,52.8760392440989,"Guszczewina, gmina Narewka, powiat hajnowski, województwo podlaskie, Polska"
23.8051466666667,52.8415083333333,"Chrabuśnik, Leśna, gmina Narewka, powiat hajnowski, województwo podlaskie, Polska"
23.8885013059014,52.6937784971271,"Grudki, gmina Białowieża, powiat hajnowski, województwo podlaskie, Polska"
23.830732334225,52.693953559487,"8, Krzyże, Białowieża, gmina Białowieża, powiat hajnowski, województwo podlaskie, 17-230, Polska"
22.9561938,53.62871573,"Dębowo, Mogilnice, gmina Sztabin, powiat augustowski, województwo podlaskie, Polska"
19.9385108947754,50.061466217041,"Rynek Główny, Plac Mariacki, Stare Miasto, Kraków, województwo małopolskie, 31-000, Polska"
19.55048606,49.58817967,"Górny Płaj, Zawoja, gmina Zawoja, powiat suski, województwo małopolskie, Polska"
23.82796669,52.80060959,"Żubrowy Szlak, Guszczewina, gmina Narewka, powiat hajnowski, województwo podlaskie, Polska"
20.9743675589561,52.1554804194885,"Żwirki i Wigury, Nowy Służewiec, Okęcie, Włochy, Warszawa, województwo mazowieckie, 00-001, Polska"
20.9590457752347,52.1690828536876,"Mineralna, Załuski, Włochy, Warszawa, województwo mazowieckie, 00-001, Polska"
22.66,52.388,"Ruska Strona, gmina Korczew, powiat siedlecki, województwo mazowieckie, Polska"
15.3475065231323,52.3082733154297,"Autostrada Wolności, Żelechów, gmina Łagów, powiat świebodziński, województwo lubuskie, 66-220, Polska"
20.9174156188965,52.2465286254883,"Aleja Obrońców Grodna, Osiedle Górce Nowe, Górce, Bemowo, Warszawa, województwo mazowieckie, 01-468, Polska"
22.932596206665,53.4993515014648,"Kolonia Jadeszki, Jadeszki, gmina Jaświły, powiat moniecki, województwo podlaskie, 19-124, Polska"
22.9044227600098,53.5488014221191,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9063320159912,53.5554275512695,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9073657989502,53.5573806762695,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9064865112305,53.5555801391602,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9021154344082,53.5470933682123,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9047737121582,53.5470695495605,"108, Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9047794342041,53.5470695495605,"108, Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.902042388916,53.5501518249512,"Pole namiotowe BPN, Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9020538330078,53.5503616333008,"Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9014091491699,53.5502853393555,"Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9000977426767,53.5501648493779,"85, Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9014339447021,53.5502891540527,"Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9021377563477,53.5499992370605,"Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9036502838135,53.5487174987793,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.8466911315918,53.5156097412109,"670, Kolonia Wroceń, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8398818969727,53.5123596191406,"670, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.771951675415,53.4958152770996,"670, Dawidowizna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7613182067871,53.4912986755371,"670, Dawidowizna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7048053741455,53.4820899963379,"670, Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7048282623291,53.4820747375488,"670, Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.591703414917,53.369083404541,"Carska Droga, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6072273254395,53.2861480712891,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6054611206055,53.2855949401855,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6054153442383,53.2856101989746,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6089248657227,53.2866744995117,"Długa Luka, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6084651947021,53.2917022705078,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6077823638916,53.2930183410645,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6041221618652,53.2996368408203,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6041240692139,53.2996368408203,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.604076385498,53.2997016906738,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.6041164398193,53.299633026123,"Carska Droga, Szorce, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5974998474121,53.3433532714844,"Carska Droga, Gugny, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5935173034668,53.3696327209473,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5942554473877,53.3692970275879,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5929870605469,53.3691596984863,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5931072235107,53.3692092895508,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5931186676025,53.3692169189453,"Karczma Dobarz, Dobarz, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5669250488281,53.3849563598633,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5650386810303,53.3840599060059,"Barwik, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, Polska"
22.5660591125488,53.3846855163574,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.5668106079102,53.3851737976074,"4, Budy, gmina Trzcianne, powiat moniecki, województwo podlaskie, 19-104, Polska"
22.7346725463867,53.4878997802734,"16, Adama Mickiewicza, Goniądz, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7226982116699,53.5109825134277,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7228622436523,53.5155639648438,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7235145568848,53.5179443359375,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7213115692139,53.5236129760742,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7208480834961,53.5246124267578,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7194747924805,53.5324821472168,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7104644775391,53.5358428955078,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.6926460266113,53.5422592163086,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6926174163818,53.5422744750977,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6963596343994,53.5407524108887,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.72048569,53.53204727,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7202339172363,53.5321578979492,"Układek, Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7241172790527,53.5099258422852,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.724084854126,53.5099143981934,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7241344451904,53.5100936889648,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7284278869629,53.497989654541,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7283020019531,53.4980239868164,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7817573547363,53.4976921081543,"670, Dawidowizna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7963104248047,53.5003471374512,"670, Klewianka, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.8026962280273,53.5015869140625,"670, Klewianka, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.8103523254395,53.5033836364746,"670, Kolonia Krzecze, Klewianka, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8183631896973,53.5046844482422,"670, Kolonia Krzecze, Klewianka, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8297729492188,53.5075149536133,"670, Kolonia Krzecze, Krzecze, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8389663696289,53.5119934082031,"670, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8494644165039,53.5169219970703,"670, Kolonia Wroceń, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8555545806885,53.5195770263672,"670, Kolonia Wroceń, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8854942321777,53.5286331176758,"670, Kolonia Wroceń, Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.8945922851563,53.531379699707,"670, Kolonia Wroceń, Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9066982269287,53.5559234619141,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9140949249268,53.5622406005859,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.930004119873,53.5770492553711,"Zabiele, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.919994354248,53.5753784179688,"16, Jasionowo Dębowskie, gmina Sztabin, powiat augustowski, województwo podlaskie, 16-310, Polska"
22.9161834716797,53.5748100280762,"16, Jasionowo Dębowskie, gmina Sztabin, powiat augustowski, województwo podlaskie, 16-310, Polska"
22.915620803833,53.5747032165527,"16, Jasionowo Dębowskie, gmina Sztabin, powiat augustowski, województwo podlaskie, 16-310, Polska"
22.9189968109131,53.5725555419922,"Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9016933441162,53.550350189209,"Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.9044017791748,53.5475540161133,"108, Dolistowo Stare, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.8906078338623,53.549503326416,"56, Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.890645980835,53.5495223999023,"56, Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.8735904693604,53.5469818115234,"Dolistowo Nowe, gmina Jaświły, powiat moniecki, województwo podlaskie, Polska"
22.8598594665527,53.5388450622559,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8598613739014,53.5388603210449,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8542900085449,53.5362243652344,"Wólka Piaseczna, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8392601013184,53.5314331054688,"38, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.8366985321045,53.5294570922852,"670, Wroceń, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8023529052734,53.5195236206055,"Klewianka, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.794792175293,53.5171928405762,"Klewianka, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.7846279144287,53.5083885192871,"Dawidowizna, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.7499961853027,53.4962005615234,"10, Dolistowska, Goniądz, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7813987731934,53.4976425170898,"670, Dawidowizna, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.8256225585938,53.5060348510742,"670, Kolonia Krzecze, Krzecze, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.8288116455078,53.5071563720703,"670, Kolonia Krzecze, Krzecze, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.7104663848877,53.4911804199219,"Szafranki, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.710277557373,53.4913787841797,"Szafranki, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.708438873291,53.4928283691406,"Szafranki, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7084426879883,53.4928855895996,"Szafranki, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.7065200805664,53.4826354980469,"670, Łazy, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.6308574676514,53.4853553771973,"65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6388645172119,53.4898719787598,"65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6387805938721,53.489917755127,"65, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6449241638184,53.4889373779297,"Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, Polska"
22.6497611999512,53.5041046142578,"46, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
22.6492805480957,53.5076484680176,"96, Osowiec, gmina Goniądz, powiat moniecki, województwo podlaskie, 19-110, Polska"
